id,created_on,property_type,lat,lon,place_name,state_name,surface_total_in_m2,surface_covered_in_m2,description,floor,rooms,expenses
2328198,146707200.0,2,-34.6413687,-58.582781,269,1,540.0,250.0,0.7,1.0,4.0,9296.41509434
2328199,146707200.0,2,-34.6598871,-58.5648165,410,1,75.0,75.0,0.0,1.0,1.0,8275.71856287
2328200,146707200.0,1,-34.6383482,-58.5601543,410,1,40.0,40.0,0.0,6.0,2.0,1500.0
2328201,146707200.0,3,-34.6499408292,-58.5649020064,410,1,136.0,101.0,0.0,1.0,4.0,8275.71856287
2328203,146707200.0,1,-34.6036844,-58.3815591,149,4,38.0,38.0,0.0,4.0,2.0,13.0
2328204,146707200.0,3,-34.6290718,-58.3583581,149,4,215.0,106.0,0.0,1.0,6.0,12303.7722772
2328206,146707200.0,1,-34.6383223901,-58.3745000772,31,4,48.0,42.0,0.7,1.0,1.0,18901.0806452
2328212,146707200.0,1,-34.5780021,-58.4781071,532,4,131.0,75.0,0.7,1.0,3.0,950.0
2328213,146707200.0,2,-34.5780021,-58.4781071,532,4,131.0,75.0,0.7,1.0,3.0,14379.4890282
2328221,146707200.0,2,-34.6786014,-58.5652447,440,1,160.0,100.0,0.0,1.0,3.0,8058.0
2328222,146707200.0,1,-34.6769549,-58.5611549,440,1,154.647787611,154.647787611,0.0,1.0,3.0,8058.0
2328223,146707200.0,3,-34.6805692,-58.5325933,312,1,95.0,75.0,0.0,1.0,3.0,3000.0
2328226,146707200.0,1,-34.6807984835,-58.5533575025,440,1,44.0,40.0,0.0,1.0,2.0,8058.0
2328227,146707200.0,2,-34.6939156638,-58.5349294381,440,1,200.0,200.0,0.0,1.0,1.0,8058.0
2328232,146707200.0,3,-34.6854178,-58.5460638,440,1,80.0,80.0,0.7,1.0,3.0,8058.0
2328233,146707200.0,1,-34.5876434,-58.4183446,380,4,32.0,32.0,0.0,2.0,2.0,1700.0
2328238,146707200.0,2,-34.6716407,-58.5869989,513,1,320.0,320.0,0.75,1.0,4.0,3330.76923077
2328239,146707200.0,2,-34.6085408,-58.6844799,389,1,615.0,190.0,0.7,1.0,1.0,20000.0
2328240,146707200.0,2,-34.6509861,-58.677634,286,1,112.0,112.0,0.7,1.0,1.0,30335.4038462
2328241,146707200.0,2,-34.6567682862,-58.6487680533,169,1,300.0,300.0,0.7,1.0,1.0,9562.98275862
2328242,146707200.0,1,-34.6520014,-58.643484,169,1,30.0,30.0,0.0,1.0,1.0,1000.0
2328243,146707200.0,2,-34.621199243,-58.689331202,389,1,250.0,250.0,0.7,1.0,1.0,20000.0
2328244,146707200.0,2,-34.6045121,-58.6880071,389,1,140.0,140.0,0.7,1.0,1.0,20000.0
2328245,146707200.0,2,-34.6223664,-58.8431094,161,1,350.0,350.0,0.75,1.0,1.0,35000.0
2328247,146707200.0,2,-34.6367982503,-58.6786819249,286,1,241.341558442,241.341558442,0.7,1.0,1.0,30335.4038462
2328264,146707200.0,1,-34.5962543,-58.4399461,500,4,37.0,37.0,0.0,3.0,1.0,1800.0
2328265,146707200.0,3,-34.6296929,-58.4640264,246,4,93.0,79.0,0.0,1.0,1.0,1500.0
2328271,146707200.0,1,-34.6025625,-58.4258053,15,4,96.0,90.0,0.0,10.0,1.0,3800.0
2328274,146707200.0,3,-34.5776070835,-58.479064252,532,4,65.0,65.0,0.0,1.0,1.0,14379.4890282
2328277,146707200.0,2,-34.6346014893,-58.4214242319,151,4,195.0,130.0,0.0,1.0,1.0,12253.4054054
2328295,146707200.0,1,-34.5442035608,-58.4611105774,374,4,87.0,70.0,0.7,4.0,3.0,3500.0
2328296,146707200.0,2,-34.6362689955,-58.5749634886,528,1,154.0,122.0,0.75,1.0,3.0,7947.625
2328297,146707200.0,1,-34.6120412,-58.5219328,503,4,98.0,87.0,0.0,3.0,4.0,1600.0
2328298,146707200.0,3,-34.5674737,-58.4969368,532,4,64.0,64.0,0.0,1.0,2.0,14379.4890282
2328300,146707200.0,1,-34.6153676,-58.4110168,15,4,36.0,36.0,0.0,5.0,1.0,1200.0
2328306,146707200.0,2,-34.6218401,-58.4043595,430,4,350.0,230.0,0.0,1.0,1.0,16120.6859903
2328313,146707200.0,1,-34.6069801,-58.4087944,28,4,64.0,64.0,0.0,2.0,3.0,2200.0
2328315,146707200.0,1,-34.5991898,-58.4130253,28,4,120.0,111.0,0.0,1.0,4.0,3100.0
2328318,146707200.0,1,-34.6035725,-58.4009963,28,4,63.0,63.0,0.0,6.0,3.0,2300.0
2328320,146707200.0,3,-34.5986706,-58.4058881,28,4,40.0,40.0,0.0,1.0,2.0,600.0
2328321,146707200.0,1,-34.598567,-58.4135019,15,4,85.0,85.0,0.7,9.0,3.0,5000.0
2328322,146707200.0,1,-34.599724,-58.40562,28,4,77.0,54.0,0.0,1.0,1.0,2500.0
2328324,146707200.0,3,-34.6248418,-58.423244,15,4,97.0,62.0,0.0,1.0,4.0,21980.0661871
2328325,146707200.0,1,-34.6133674,-58.4219712,15,4,120.0,120.0,0.7,1.0,4.0,5500.0
2328326,146707200.0,1,-34.6169205,-58.449876,160,4,50.0,45.0,0.7,1.0,2.0,1200.0
2328328,146707200.0,1,-34.5809281,-58.4404321,380,4,67.0,67.0,0.0,1.0,3.0,76478.2649641
2328330,146707200.0,1,-34.9239970609,-57.9639759145,309,2,51.0,47.0,0.0,1.0,1.0,7088.48245614
2328332,146707200.0,2,-34.8996423776,-57.9781878367,471,2,456.0,303.0,0.5,1.0,4.0,0.0
2328333,146707200.0,2,-34.8941162229,-57.9557109252,309,2,120.0,120.0,0.75,1.0,1.0,7088.48245614
2328335,146707200.0,1,-34.9158324804,-57.9597211629,309,2,54.0,50.0,0.0,1.0,1.0,7088.48245614
2328336,146707200.0,1,-34.9120722884,-57.9455453995,309,2,76.0,70.0,0.7,1.0,1.0,7088.48245614
2328348,146707200.0,1,-34.5988181,-58.4330182,500,4,105.0,98.0,0.0,6.0,4.0,4200.0
2328366,146707200.0,1,-34.5996517,-58.393669,412,4,60.0,60.0,0.0,13.0,3.0,2300.0
2328367,146707200.0,1,-34.6018341,-58.3910815,447,4,88.0,88.0,0.0,5.0,4.0,6500.0
2328369,146707200.0,1,-34.6037663,-58.4210534,15,4,51.0,51.0,0.0,1.0,3.0,1700.0
2328371,146707200.0,1,-34.6045115928,-58.4065392602,377,4,68.0,65.0,0.0,1.0,3.0,2700.0
2328375,146707200.0,1,-34.5969567,-58.4245273,15,4,33.0,29.0,0.7,1.0,1.0,1600.0
2328378,146707200.0,1,-34.6072956,-58.4057949,28,4,34.0,34.0,0.0,1.0,2.0,2200.0
2328381,146707200.0,1,-34.6078466,-58.4402037,160,4,72.0,62.0,0.0,1.0,3.0,3000.0
2328383,146707200.0,1,-34.6010406056,-58.4083469232,28,4,33.0,33.0,0.0,1.0,2.0,1250.0
2328385,146707200.0,1,-34.5408562,-58.4651427,374,4,40.0,37.0,0.0,1.0,1.0,1400.0
2328388,146707200.0,1,-34.6153732,-58.4756584,246,4,60.0,56.0,0.0,1.0,3.0,2800.0
2328390,146707200.0,1,-34.5981257434,-58.4055188916,109,4,98.0,92.0,0.0,1.0,4.0,3460.0
2328392,146707200.0,1,-34.5986719,-58.4285445,15,4,100.0,100.0,0.0,1.0,4.0,4800.0
2328393,146707200.0,1,-34.6153732,-58.4756584,527,4,60.0,56.0,0.0,1.0,3.0,2800.0
2328396,146707200.0,3,-34.6113357,-58.4195532,15,4,85.0,70.0,0.0,1.0,4.0,2290.0
2328399,146707200.0,3,-34.6011698,-58.4273808,15,4,78.0,66.0,-0.7,1.0,3.0,200.0
2328400,146707200.0,1,-34.62415,-58.379374,448,4,33.0,33.0,0.7,11.0,1.0,17416.0935961
2328401,146707200.0,1,-34.59509,-58.418206,380,4,102.0,102.0,0.7,2.0,3.0,76478.2649641
2328402,146707200.0,1,-34.588209,-58.439133,380,4,26.0,26.0,0.3,5.0,1.0,76478.2649641
2328403,146707200.0,1,-34.591954,-58.384395,412,4,113.0,106.0,0.0,1.0,3.0,39811.5201613
2328404,146707200.0,1,-34.6405417155,-58.4785251993,247,4,88.0,56.0,0.7,12.0,2.0,13168.0093458
2328416,146707200.0,2,-34.6303927,-58.7823802,369,1,353.841968912,353.841968912,0.75,1.0,4.0,289318.181818
2328419,146707200.0,1,-34.641604,-58.791272,369,1,38.0,38.0,0.7,1.0,1.0,289318.181818
2328420,146707200.0,1,-34.644948,-58.791919,369,1,42.0,42.0,0.7,4.0,2.0,289318.181818
2328437,146707200.0,1,-34.9042566,-58.0130727,343,2,69.0,60.0,0.0,1.0,3.0,0.0
2328438,146707200.0,1,-34.9042566,-58.0130727,343,2,69.0,60.0,0.0,1.0,3.0,0.0
2328439,146707200.0,3,-34.8907721909,-58.050285615,173,2,61.0,55.0,0.0,1.0,3.0,28333.3333333
2328440,146707200.0,3,-34.8907721909,-58.050285615,173,2,61.0,55.0,0.0,1.0,3.0,28333.3333333
2328441,146707200.0,3,-34.8907721909,-58.050285615,173,2,61.0,55.0,0.0,1.0,3.0,28333.3333333
2328442,146707200.0,1,-34.8860638322,-58.0557954316,173,2,115.0,85.0,0.0,1.0,3.0,28333.3333333
2328443,146707200.0,3,-34.8897699172,-57.9948473722,309,2,119.0,50.0,0.0,1.0,3.0,7088.48245614
2328444,146707200.0,2,-34.8965107248,-57.9904700071,309,2,229.0,46.0,0.0,1.0,4.0,7088.48245614
2328447,146707200.0,3,-34.896076516,-58.0527690053,173,2,301.0,301.0,0.0,1.0,1.0,28333.3333333
2328448,146707200.0,3,-34.9527564049,-57.9006052762,309,2,387.0,387.0,0.0,1.0,1.0,7088.48245614
2328449,146707200.0,1,-34.9239970609,-57.9639759145,309,2,110.0,110.0,0.0,1.0,3.0,7088.48245614
2328453,146707200.0,3,-34.9476854,-57.9514814,309,2,49.0,40.0,0.0,1.0,2.0,7088.48245614
2328457,146707200.0,1,-34.5640987045,-58.4527373958,139,4,62.0,62.0,0.0,1.0,3.0,48194.9186603
2328469,146707200.0,1,-34.9241869,-57.9599509,309,2,56.0,53.0,0.0,1.0,2.0,7088.48245614
2328481,146707200.0,3,-34.647615,-58.482582,385,4,123.0,84.0,0.0,1.0,3.0,11518.1428571
2328482,146707200.0,1,-34.619965,-58.403736,430,4,59.0,52.0,0.0,6.0,3.0,16120.6859903
2328483,146707200.0,1,-34.596589,-58.413519,109,4,107.0,107.0,0.0,1.0,3.0,37062.8076087
2328484,146707200.0,1,-34.6020392144,-58.459087615,392,4,85.0,80.0,0.0,2.0,3.0,14554.1071429
2328485,146707200.0,2,-34.599486,-58.589403,474,1,301.0,75.0,0.7,1.0,2.0,730.0
2328487,146707200.0,3,-34.61744,-58.51769,503,4,51.0,51.0,0.0,3.0,2.0,17540.0980392
2328488,146707200.0,3,-34.617422,-58.51754,503,4,95.0,45.0,0.0,2.0,2.0,17540.0980392
2328489,146707200.0,1,-34.596397,-58.376257,414,4,24.0,24.0,0.0,1.0,1.0,39246.08
2328510,146707200.0,1,-34.624362,-58.404243,430,4,55.0,55.0,0.7,1.0,2.0,16120.6859903
2328512,146707200.0,1,-34.5745,-58.496404,532,4,66.0,66.0,0.0,1.0,3.0,14379.4890282
2328513,146707200.0,1,-34.627682,-58.406893,430,4,50.0,46.0,0.7,1.0,2.0,16120.6859903
2328514,146707200.0,1,-34.627682,-58.406893,430,4,50.0,46.0,0.7,1.0,2.0,16120.6859903
2328515,146707200.0,1,-34.627682,-58.406893,430,4,50.0,46.0,0.7,1.0,2.0,16120.6859903
2328517,146707200.0,1,-34.586501,-58.421928,380,4,48.0,48.0,0.3,1.0,2.0,76478.2649641
2328518,146707200.0,1,-34.58842,-58.43364,380,4,43.0,43.0,-0.7,1.0,2.0,76478.2649641
2328523,146707200.0,1,-34.578754,-58.402086,380,4,149.0,149.0,0.7,1.0,4.0,76478.2649641
2328524,146707200.0,1,-34.582354,-58.414668,109,4,147.0,147.0,0.0,4.0,5.0,37062.8076087
2328525,146707200.0,1,-34.588103,-58.383465,412,4,27.0,27.0,0.0,1.0,1.0,39811.5201613
2328526,146707200.0,1,-34.622331,-58.438983,160,4,82.0,53.0,0.7,1.0,3.0,20105.1021438
2328527,146707200.0,1,-34.5640987045,-58.4527373958,139,4,42.0,42.0,0.0,5.0,1.0,48194.9186603
2328528,146707200.0,1,-34.608637,-58.377595,365,4,112.0,112.0,0.0,2.0,5.0,12722.1454545
2328529,146707200.0,3,-34.571108,-58.482285,532,4,224.0,152.0,0.75,1.0,5.0,14379.4890282
2328530,146707200.0,1,-34.5640987045,-58.4527373958,139,4,42.0,39.0,0.0,3.0,1.0,48194.9186603
2328531,146707200.0,1,-34.5640987045,-58.4527373958,139,4,42.0,39.0,0.0,7.0,1.0,48194.9186603
2328532,146707200.0,1,-34.5640987045,-58.4527373958,139,4,42.0,39.0,0.0,4.0,1.0,48194.9186603
2328533,146707200.0,1,-34.5611887177,-58.4659234347,139,4,43.0,39.0,0.0,6.0,1.0,48194.9186603
2328534,146707200.0,3,-34.567421,-58.500775,532,4,68.0,62.0,0.0,1.0,2.0,14379.4890282
2328536,146707200.0,3,-34.642861,-58.499556,512,4,133.0,107.0,0.75,1.0,3.0,13105.2631579
2328538,146707200.0,1,-34.6557386639,-58.6159043576,370,1,48.0,43.0,0.0,1.0,1.0,8902.46583851
2328545,146707200.0,1,-34.914265,-57.963138,309,2,12.0,12.0,0.7,2.0,1.0,7088.48245614
2328547,146707200.0,1,-34.919101,-57.955118,309,2,74.0,70.0,0.0,1.0,3.0,7088.48245614
2328555,146707200.0,1,-34.6557386639,-58.6159043576,370,1,51.0,45.0,0.7,1.0,1.0,8902.46583851
2328561,146707200.0,2,-34.600736,-58.630037,280,1,289.0,190.0,0.75,1.0,5.0,7000.0
2328562,146707200.0,2,-34.623383,-58.729341,391,1,900.0,170.0,0.7,1.0,6.0,0.0
2328567,146707200.0,1,-34.690763,-58.388751,315,2,57.0,57.0,0.0,9.0,3.0,6492.37735849
2328568,146707200.0,1,-34.702499728,-58.393421118,315,2,201.170289855,45.0,0.0,1.0,1.0,6492.37735849
2328569,146707200.0,2,-34.676496,-58.383965,26,2,334.0,137.0,0.75,1.0,4.0,16864.75
2328570,146707200.0,1,-34.669948,-58.413328,481,2,53.0,48.0,0.7,1.0,2.0,11250.0
2328593,146707200.0,1,-34.5395704488,-58.4657221679,374,4,42.0,37.0,0.7,1.0,1.0,19032.1373134
2328601,146793600.0,2,-34.648641,-58.5242431,321,4,450.0,450.0,0.7,1.0,1.0,9607.41333333
2328603,146793600.0,1,-34.6316390605,-58.3703920976,31,4,48.0,42.0,0.7,1.0,1.0,18901.0806452
2328647,146793600.0,1,-34.5995554,-58.4283054,15,4,39.0,37.0,0.7,1.0,1.0,21980.0661871
2328648,146793600.0,1,-34.6690762,-58.5588205,440,1,60.0,60.0,0.0,1.0,1.0,8058.0
2328651,146793600.0,2,-34.6317427,-58.4228555,151,4,300.0,150.0,0.7,1.0,1.0,12253.4054054
2328652,146793600.0,3,-34.6239144051,-58.4124162197,151,4,40.0,40.0,0.0,1.0,1.0,12253.4054054
2328677,146793600.0,1,-34.5909202,-58.3853876,412,4,268.0,268.0,0.7,1.0,5.0,39811.5201613
2328678,146793600.0,1,-34.5909202,-58.3853876,412,4,268.0,268.0,0.7,1.0,4.0,39811.5201613
2328680,146793600.0,1,-34.5675987,-58.4725603,139,4,75.0,72.0,0.0,1.0,3.0,48194.9186603
2328684,146793600.0,1,-34.6116394,-58.4294704,15,4,38.0,38.0,0.0,1.0,2.0,21980.0661871
2328686,146793600.0,1,-34.5769261,-58.4019388,381,4,339.0,243.0,0.7,1.0,6.0,66174.6666667
2328687,146793600.0,1,-34.591136,-58.3910015,412,4,111.0,95.0,0.0,1.0,4.0,39811.5201613
2328689,146793600.0,1,-34.571317,-58.4468538,139,4,85.0,85.0,0.7,1.0,4.0,48194.9186603
2328692,146793600.0,1,-34.603771,-58.381587,380,4,253.0,253.0,0.0,1.0,8.0,76478.2649641
2328695,146793600.0,1,-34.593408,-58.3886304,412,4,189.0,184.0,0.7,1.0,5.0,39811.5201613
2328792,146793600.0,1,-34.603771,-58.381587,109,4,84.0,84.0,0.0,1.0,3.0,37062.8076087
2328793,146793600.0,1,-34.603771,-58.381587,412,4,84.0,84.0,0.0,1.0,4.0,39811.5201613
2328794,146793600.0,1,-34.603771,-58.381587,412,4,84.0,84.0,0.0,1.0,4.0,39811.5201613
2328795,146793600.0,1,-34.603771,-58.381587,412,4,84.0,84.0,0.0,1.0,3.0,39811.5201613
2328894,146793600.0,1,-34.593773,-58.4045842,109,4,300.0,150.0,0.0,1.0,4.0,37062.8076087
2329070,146793600.0,1,-34.5895459,-58.3973636,109,4,26.0,26.0,0.0,1.0,1.0,37062.8076087
2329071,146793600.0,1,-34.5895459,-58.3973636,412,4,26.0,26.0,0.0,1.0,1.0,39811.5201613
2329076,146793600.0,2,-34.6877011,-58.4990701,515,1,180.0,120.0,0.7,1.0,1.0,14800.0
2329078,146793600.0,2,-34.5513053,-58.4853433,422,4,143.0,81.0,0.75,1.0,1.0,13400.7798742
2329160,146793600.0,3,-34.6250691,-58.4424348,160,4,216.0,201.0,0.0,1.0,9.0,20105.1021438
2329220,146793600.0,2,-34.8129953813,-58.886273839,91,1,114.0,114.0,0.0,1.0,1.0,0.0
2329228,146793600.0,1,-34.589779,-58.505161,522,4,34.0,31.0,0.0,1.0,1.0,6950.40540541
2329264,146793600.0,1,-34.5528362,-58.462708,374,4,60.0,55.0,0.0,1.0,3.0,19032.1373134
2329294,146793600.0,1,-34.5609681,-58.4758459,182,4,94.0,94.0,0.7,1.0,5.0,18030.4505495
2329334,146793600.0,1,-34.5682258,-58.4456667,139,4,69.0,59.0,0.0,1.0,3.0,48194.9186603
2329403,146793600.0,1,-34.5989884,-58.5007125,503,4,45.0,45.0,0.7,1.0,1.0,17540.0980392
2329435,146793600.0,1,-34.5896061,-58.3802473,414,4,70.0,70.0,0.0,1.0,3.0,39246.08
2329438,146793600.0,1,-34.5961865,-58.3731314,414,4,165.0,165.0,0.0,1.0,7.0,39246.08
2329450,146793600.0,1,-34.6209278,-58.4458736,160,4,97.0,97.0,0.0,1.0,3.0,20105.1021438
2329453,146793600.0,1,-34.6374837,-58.4601452,246,4,97.0,97.0,0.0,1.0,3.0,14177.5493274
2329455,146793600.0,1,-34.5976786,-58.4430195,500,4,97.0,97.0,0.0,1.0,3.0,15697.1939292
2329539,146793600.0,1,-34.603922,-58.3631506,405,4,64.0,64.0,0.7,1.0,2.0,10414.5227273
2329558,146793600.0,1,-34.5594523022,-58.4587662074,139,4,61.0,61.0,0.0,1.0,1.0,2400.0
2329560,146793600.0,1,-34.614453,-58.432675,160,4,70.0,67.0,0.75,1.0,3.0,20105.1021438
2329561,146793600.0,1,-34.602192,-58.434153,246,4,49.0,40.0,0.7,1.0,2.0,14177.5493274
2329581,146793600.0,1,-34.6044588,-58.39466,28,4,30.0,30.0,0.0,11.0,1.0,1550.0
2329582,146793600.0,1,-34.6044588,-58.39466,447,4,30.0,30.0,0.0,11.0,1.0,1550.0
2329583,146793600.0,1,-34.6149252996,-58.3843109001,365,4,30.0,30.0,0.0,11.0,1.0,1550.0
2329584,146793600.0,1,-34.6044588,-58.39466,185,4,30.0,30.0,0.0,11.0,1.0,1550.0
2329585,146793600.0,1,-34.6044588,-58.39466,412,4,30.0,30.0,0.0,11.0,1.0,1550.0
2329586,146793600.0,1,-34.6044588,-58.39466,28,4,30.0,30.0,0.0,11.0,1.0,1550.0
2329587,146793600.0,1,-34.6044588,-58.39466,171,4,30.0,30.0,0.0,11.0,1.0,1550.0
2329588,146793600.0,1,-34.6044588,-58.39466,185,4,30.0,30.0,0.0,11.0,1.0,1550.0
2329600,146793600.0,1,-34.6080074,-58.7676239,369,1,78.0,78.0,0.0,1.0,4.0,289318.181818
2329601,146793600.0,1,-34.6454917421,-58.814343987,369,1,78.0,78.0,0.0,1.0,4.0,289318.181818
2329678,146880000.0,1,-34.573331225,-58.4383358655,139,4,37.0,34.0,0.7,1.0,1.0,2000.0
2329699,146880000.0,1,-34.570834,-58.433221,380,4,47.0,47.0,0.3,1.0,2.0,76478.2649641
2329707,146880000.0,3,-34.62445,-58.435652,160,4,94.0,94.0,0.0,1.0,3.0,20105.1021438
2329708,146880000.0,3,-34.5624917646,-58.4737671484,182,4,62.0,51.0,0.0,1.0,3.0,18030.4505495
2329716,146880000.0,3,-34.640047,-58.565858,410,1,124.0,85.0,0.0,2.0,4.0,8275.71856287
2329718,146880000.0,1,-34.594007,-58.429619,380,4,63.0,52.0,0.0,1.0,2.0,76478.2649641
2329719,146880000.0,1,-34.63206,-58.44369,387,4,63.0,63.0,0.0,9.0,3.0,16922.6521739
2329720,146880000.0,1,-34.569028,-58.4366,380,4,116.0,92.0,0.7,1.0,4.0,76478.2649641
2329722,146880000.0,1,-34.571479,-58.496253,532,4,57.0,41.0,0.3,1.0,2.0,14379.4890282
2329728,146880000.0,1,-34.6219284368,-58.4113028782,185,4,40.0,40.0,0.0,1.0,2.0,20009.306383
2329737,146880000.0,1,-34.587033,-58.386657,412,4,233.0,229.0,0.7,1.0,5.0,39811.5201613
2329738,146880000.0,1,-34.592661,-58.439369,500,4,86.0,86.0,0.7,3.0,3.0,15697.1939292
2329739,146880000.0,1,-34.6158331186,-58.3717000946,448,4,65.0,65.0,0.0,17.0,3.0,17416.0935961
2329740,146880000.0,2,-34.570737,-58.430164,380,4,250.0,250.0,0.7,1.0,6.0,76478.2649641
2329741,146880000.0,1,-34.570916,-58.429996,380,4,27.0,27.0,0.7,3.0,1.0,76478.2649641
2329745,146880000.0,3,-34.621219,-58.373816,448,4,113.0,70.0,0.0,1.0,4.0,17416.0935961
2329752,146880000.0,1,-34.558438,-58.451364,139,4,34.0,34.0,0.3,4.0,2.0,48194.9186603
2329754,146880000.0,3,-34.6330437,-58.5245525,484,4,319.0,125.0,0.0,1.0,1.0,10153.8461538
2329755,146880000.0,2,-34.6826307,-58.6299541,370,1,360.0,120.0,0.0,1.0,1.0,8902.46583851
2329766,146880000.0,1,-34.586461,-58.440571,380,4,66.0,57.0,0.7,4.0,3.0,76478.2649641
2329785,146880000.0,1,-34.627429,-58.491183,247,4,31.0,25.0,0.0,7.0,1.0,13168.0093458
2329786,146880000.0,1,-34.584294,-58.436469,380,4,43.0,40.0,0.0,1.0,2.0,76478.2649641
2329787,146880000.0,1,-34.607239,-58.420323,15,4,60.0,50.0,0.7,5.0,3.0,21980.0661871
2329788,146880000.0,1,-34.616557,-58.44394,160,4,78.0,69.0,0.7,9.0,3.0,20105.1021438
2329789,146880000.0,1,-34.616734,-58.443929,160,4,89.0,81.0,0.7,9.0,3.0,20105.1021438
2329790,146880000.0,1,-34.636179,-58.439476,160,4,42.0,38.0,0.7,4.0,2.0,20105.1021438
2329792,146880000.0,1,-34.636179,-58.439476,15,4,52.0,37.0,0.7,1.0,2.0,21980.0661871
2329793,146880000.0,1,-34.636179,-58.439476,160,4,41.0,36.0,0.7,1.0,1.0,20105.1021438
2329794,146880000.0,1,-34.636179,-58.439476,160,4,41.0,36.0,0.7,2.0,1.0,20105.1021438
2329797,146880000.0,3,-34.6477,-58.691141,286,1,55.0,45.0,0.75,1.0,2.0,30335.4038462
2329798,146880000.0,1,-34.599334,-58.402593,28,4,25.0,25.0,0.0,36.0,1.0,15262.9891107
2329799,146880000.0,2,-34.675072,-58.677977,286,1,264.0,150.0,0.75,1.0,3.0,30335.4038462
2329800,146880000.0,1,-34.6509477997,-58.4533177535,28,4,36.0,36.0,0.0,1.0,2.0,15262.9891107
2329801,146880000.0,1,-34.605855,-58.567429,168,1,93.0,93.0,0.7,1.0,3.0,199286.189189
2329802,146880000.0,1,-34.63854,-58.578672,269,1,28.0,28.0,0.0,3.0,1.0,9296.41509434
2329803,146880000.0,2,-34.617175,-58.817883,274,1,465.0,255.0,0.7,1.0,5.0,5000.0
2329804,146880000.0,3,-34.653103,-58.545778,410,1,94.0,85.0,0.7,4.0,4.0,8275.71856287
2329805,146880000.0,1,-34.594286,-58.429027,380,4,31.0,31.0,0.3,4.0,2.0,76478.2649641
2329807,146880000.0,1,-34.614712,-58.412956,15,4,44.0,44.0,0.7,1.0,2.0,21980.0661871
2329813,146880000.0,2,-34.8874875,-58.3937633,257,2,300.0,100.0,0.0,1.0,4.0,0.0
2329819,146880000.0,1,-34.594057,-58.406322,109,4,87.0,48.0,0.0,1.0,2.0,37062.8076087
2329821,146880000.0,1,-34.624856,-58.376155,448,4,44.0,44.0,0.7,1.0,2.0,17416.0935961
2329822,146880000.0,1,-34.624856,-58.376155,448,4,44.0,44.0,0.7,1.0,2.0,17416.0935961
2329824,146880000.0,1,-34.620919,-58.4304,160,4,65.0,65.0,0.0,1.0,3.0,20105.1021438
2329830,146880000.0,1,-34.624503,-58.435614,160,4,126.0,95.0,0.0,1.0,4.0,20105.1021438
2329831,146880000.0,1,-34.59586,-58.381337,414,4,25.0,25.0,0.0,1.0,2.0,39246.08
2329832,146880000.0,1,-34.579811,-58.450484,183,4,66.0,58.0,0.0,7.0,3.0,20933.0659898
2329833,146880000.0,1,-34.610394,-58.415895,15,4,66.0,66.0,0.0,1.0,3.0,21980.0661871
2329834,146880000.0,1,-34.547252,-58.447394,374,4,48.0,39.0,0.0,2.0,2.0,19032.1373134
2329835,146880000.0,1,-34.624027,-58.450162,160,4,101.0,92.0,0.0,4.0,4.0,20105.1021438
2329840,146880000.0,1,-34.69175,-58.528263,306,1,36.0,36.0,0.0,6.0,2.0,6767.5
2329842,146880000.0,1,-34.639557,-58.567064,410,1,61.0,61.0,0.0,7.0,3.0,8275.71856287
2329843,146880000.0,1,-34.57253,-58.484992,532,4,68.0,65.0,0.75,1.0,4.0,14379.4890282
2329847,146880000.0,1,-34.596264,-58.378086,414,4,24.0,24.0,0.0,1.0,1.0,39246.08
2329849,146880000.0,1,-34.572945,-58.490052,532,4,48.0,48.0,0.0,1.0,2.0,14379.4890282
2329850,146880000.0,1,-34.571196,-58.485761,532,4,120.0,80.0,0.0,1.0,5.0,14379.4890282
2329857,146880000.0,1,-34.564002,-58.487331,532,4,89.0,70.0,0.7,1.0,3.0,14379.4890282
2329861,146880000.0,3,-34.555776,-58.489386,422,4,104.0,49.0,0.0,1.0,3.0,13400.7798742
2329862,146880000.0,2,-34.589358,-58.488743,10,4,263.0,302.0,0.75,1.0,6.0,20963.2142857
2329866,146880000.0,2,-34.712532,-58.388643,315,2,420.0,420.0,0.7,1.0,4.0,6492.37735849
2329867,146880000.0,1,-34.582794,-58.421766,380,4,58.0,55.0,0.0,13.0,3.0,76478.2649641
2329874,146880000.0,1,-34.621222,-58.382991,448,4,155.0,141.0,0.0,1.0,4.0,17416.0935961
2329875,146880000.0,1,-34.612833,-58.418122,15,4,93.0,71.0,0.0,1.0,4.0,21980.0661871
2329876,146880000.0,3,-34.6020392144,-58.459087615,392,4,208.0,208.0,0.0,1.0,4.0,14554.1071429
2329877,146880000.0,1,-34.620359,-58.388106,186,4,51.0,51.0,0.7,4.0,1.0,11426.3461538
2329879,146880000.0,1,-34.615586,-58.362014,405,4,67.0,67.0,0.7,1.0,2.0,10414.5227273
2329880,146880000.0,1,-34.615904,-58.362894,405,4,67.0,67.0,0.7,1.0,2.0,10414.5227273
2329881,146880000.0,1,-34.615762,-58.361928,405,4,62.0,62.0,0.7,1.0,2.0,10414.5227273
2329910,146880000.0,1,-34.621201,-58.438253,160,4,87.0,80.0,0.0,1.0,4.0,20105.1021438
2329911,146880000.0,3,-34.651895,-58.519661,321,4,140.0,120.0,0.7,1.0,5.0,9607.41333333
2329914,146880000.0,1,-34.563556,-58.474637,182,4,39.0,39.0,0.0,4.0,2.0,18030.4505495
